,FICO,Approve_Date,Amount,Competition_Rate,Rate,Competitiveness,Cost_funds,Partner_2,Partner_3,Outcome
1324,758,2003-09-26,6300.0,4.69,4.79,2.360000000000001,1.84,0,1,1
1325,758,2003-09-16,6400.0,4.79,4.79,2.459999999999999,1.84,0,1,1
1326,777,2003-09-22,6600.0,4.79,4.79,3.959999999999999,1.84,0,1,1
1327,783,2003-09-24,6678.0,4.79,4.79,2.76,1.84,0,0,1
1328,797,2003-09-22,6700.0,4.79,4.79,3.0999999999999996,1.84,0,0,1
1329,798,2003-09-18,6748.0,4.79,4.79,5.209999999999999,1.84,0,1,1
1330,782,2003-09-22,6800.0,4.79,4.79,3.709999999999999,1.84,0,0,0
1331,741,2003-09-22,6811.0,4.79,4.79,2.25,1.84,0,0,1
1332,744,2003-09-26,6900.0,4.69,4.79,3.700000000000001,1.84,0,1,0
1333,785,2003-09-26,6900.0,4.69,4.79,5.110000000000001,1.84,0,1,0
1334,777,2003-09-20,7001.0,4.79,4.79,5.209999999999999,1.84,0,1,1
1335,758,2003-09-22,7068.0,4.79,4.79,3.709999999999999,1.84,0,0,0
1336,802,2003-09-18,7088.0,4.79,4.79,2.209999999999999,1.84,0,0,0
1337,764,2003-09-17,7300.0,4.79,4.79,12.209999999999999,1.84,0,1,0
1338,774,2003-09-24,7300.0,4.79,4.79,4.209999999999999,1.84,0,1,0
1339,778,2003-09-19,7430.0,4.79,4.79,4.209999999999999,1.84,0,1,0
1340,805,2003-09-22,7449.0,4.79,4.79,2.110000000000001,1.84,0,0,1
1341,741,2003-09-19,7465.0,4.79,4.79,3.01,1.84,0,1,0
1342,809,2003-09-19,7700.0,4.79,4.79,4.209999999999999,1.84,0,1,0
1343,755,2003-09-17,7800.0,4.79,4.79,1.959999999999999,1.84,0,0,1
1344,734,2003-09-17,8100.0,4.79,4.79,3.209999999999999,1.84,0,0,0
1345,759,2003-09-16,8150.0,4.79,4.79,5.209999999999999,1.84,0,1,1
1346,777,2003-09-16,8300.0,4.79,4.79,3.209999999999999,1.84,0,1,1
1347,739,2003-09-19,8300.0,4.79,4.79,5.209999999999999,1.84,0,1,0
1348,779,2003-09-25,8300.0,4.79,4.79,2.4000000000000004,1.84,0,0,1
1349,818,2003-09-19,8400.0,4.79,4.79,2.209999999999999,1.84,0,1,0
1350,796,2003-09-17,8581.0,4.79,4.79,10.209999999999999,1.84,0,0,1
1351,772,2003-09-18,8655.0,4.79,4.79,5.209999999999999,1.84,0,1,0
1352,777,2003-09-23,8700.0,4.79,4.79,3.950000000000001,1.84,0,0,1
1353,757,2003-09-18,8707.0,4.79,4.79,1.709999999999999,1.84,0,1,1
1354,760,2003-09-24,8800.0,4.79,4.79,3.110000000000001,1.84,0,0,1
1355,796,2003-09-19,8818.0,4.79,4.79,2.51,1.84,0,0,1
1356,752,2003-09-16,9271.0,4.79,4.79,5.209999999999999,1.84,0,1,1
1357,731,2003-09-17,9300.0,4.79,4.79,5.459999999999999,1.84,0,0,0
1358,789,2003-09-18,9300.0,4.79,4.79,2.459999999999999,1.84,0,1,1
1359,739,2003-09-24,9300.0,4.79,4.79,5.459999999999999,1.84,0,0,1
1360,761,2003-09-16,9324.0,4.79,4.79,2.209999999999999,1.84,0,0,0
1361,730,2003-09-20,9359.0,4.79,4.79,9.200000000000001,1.84,0,1,0
1362,739,2003-09-26,9600.0,4.69,4.79,3.610000000000001,1.84,0,0,0
1363,803,2003-09-23,9644.0,4.79,4.79,2.700000000000001,1.84,0,0,1
1364,758,2003-09-16,9700.0,4.79,4.79,5.110000000000001,1.84,0,0,1
1365,762,2003-09-17,9700.0,4.79,4.79,6.209999999999999,1.84,0,1,0
1366,809,2003-09-16,9800.0,4.79,4.79,4.110000000000001,1.84,0,1,1
1367,800,2003-09-23,9808.0,4.79,4.79,2.110000000000001,1.84,0,1,1
1368,746,2003-09-17,9830.0,4.79,4.79,3.200000000000001,1.84,0,0,1
1369,762,2003-09-23,9920.0,4.79,4.79,2.4000000000000004,1.84,0,0,1
1370,777,2003-09-23,10001.0,4.79,4.79,5.209999999999999,1.84,0,1,0
1371,796,2003-08-21,10025.0,4.99,4.79,5.41,1.84,0,1,1
1372,733,2003-09-18,10040.0,4.79,4.79,2.2200000000000006,1.84,0,0,1
1373,762,2003-09-16,10100.0,4.79,4.79,2.4000000000000004,1.84,0,0,0
1374,787,2003-09-22,10117.0,4.79,4.79,2.9000000000000004,1.84,0,1,1
1375,766,2003-09-19,10120.0,4.79,4.79,4.200000000000001,1.84,0,0,1
1376,779,2003-09-19,10300.0,4.79,4.79,3.209999999999999,1.84,0,0,0
1377,772,2003-09-24,10300.0,4.79,4.79,2.709999999999999,1.84,0,1,0
1378,784,2003-09-24,10300.0,4.79,4.79,3.76,1.84,0,0,1
1379,760,2003-09-24,10397.0,4.79,4.79,1.6899999999999995,1.84,0,0,0
1380,800,2003-09-16,10800.0,4.79,4.79,3.209999999999999,1.84,0,0,1
1381,732,2003-09-25,10800.0,4.79,4.79,2.0600000000000005,1.84,0,0,0
1382,790,2003-09-23,10832.0,4.79,4.79,7.110000000000001,1.84,0,1,0
1383,733,2003-09-19,10881.0,4.79,4.79,2.459999999999999,1.84,0,0,1
1384,754,2003-09-18,11042.0,4.79,4.79,4.110000000000001,1.84,0,1,0
1385,799,2003-09-25,11092.0,4.79,4.79,3.459999999999999,1.84,0,0,1
1386,746,2003-09-17,11100.0,4.79,4.79,4.209999999999999,1.84,0,0,1
1387,768,2003-09-23,11190.0,4.79,4.79,2.709999999999999,1.84,0,0,0
1388,737,2003-09-22,11297.0,4.79,4.79,2.0,1.84,0,0,0
1389,781,2003-09-13,11300.0,4.79,4.79,1.709999999999999,1.84,0,0,0
1390,767,2003-09-18,11300.0,4.79,4.79,4.709999999999999,1.84,0,1,0
1391,818,2003-09-19,11300.0,4.79,4.79,2.799999999999999,1.84,0,0,0
1392,749,2003-09-20,11300.0,4.79,4.79,-0.7999999999999989,1.84,0,1,0
1393,789,2003-09-21,11300.0,4.79,4.79,4.110000000000001,1.84,0,0,1
1394,733,2003-09-18,11350.0,4.79,4.79,7.209999999999999,1.84,0,1,0
1395,766,2003-09-18,11369.0,4.79,4.79,3.209999999999999,1.84,0,1,1
1396,734,2003-09-19,11383.0,4.79,4.79,3.700000000000001,1.84,0,1,1
1397,798,2003-09-09,11600.0,4.99,4.79,5.41,1.84,0,1,0
1398,765,2003-09-25,11600.0,4.79,4.79,4.459999999999999,1.84,0,0,0
1399,768,2003-09-18,11604.0,4.79,4.79,4.209999999999999,1.84,0,1,1
1400,796,2003-09-20,11660.0,4.79,4.79,4.209999999999999,1.84,0,0,1
1401,764,2003-09-19,11721.0,4.79,4.79,3.459999999999999,1.84,0,0,0
1402,732,2003-09-17,11768.0,4.79,4.79,3.110000000000001,1.84,0,0,1
1403,731,2003-09-21,11800.0,4.79,4.79,6.209999999999999,1.84,0,0,0
1404,753,2003-09-19,11900.0,4.79,4.79,4.110000000000001,1.84,0,0,1
1405,775,2003-09-18,11981.0,4.79,4.79,2.5999999999999996,1.84,0,0,0
1406,792,2003-09-23,12224.0,4.79,4.79,5.110000000000001,1.84,0,0,1
1407,764,2003-09-16,12300.0,4.79,4.79,3.200000000000001,1.84,0,1,1
1408,812,2003-09-17,12300.0,4.79,4.79,5.709999999999999,1.84,0,0,0
1409,752,2003-09-17,12300.0,4.79,4.79,4.959999999999999,1.84,0,0,0
1410,739,2003-09-19,12300.0,4.79,4.79,8.159999999999998,1.84,0,1,1
1411,777,2003-09-20,12300.0,4.79,4.79,3.01,1.84,1,0,0
1412,779,2003-09-22,12300.0,4.79,4.79,3.200000000000001,1.84,0,0,1
1413,743,2003-09-23,12425.0,4.79,4.79,3.709999999999999,1.84,0,1,1
1414,777,2003-09-24,12551.0,4.79,4.79,3.0,1.84,0,0,0
1415,766,2003-09-17,12600.0,4.79,4.79,1.959999999999999,1.84,0,0,1
1416,744,2003-09-18,12720.0,4.79,4.79,5.110000000000001,1.84,0,1,1
1417,776,2003-09-22,12797.0,4.79,4.79,1.950000000000001,1.84,0,1,0
1418,766,2003-09-17,12800.0,4.79,4.79,8.209999999999999,1.84,0,0,1
1419,783,2003-09-24,12800.0,4.79,4.79,2.459999999999999,1.84,0,0,0
1420,767,2003-09-24,12835.0,4.79,4.79,4.209999999999999,1.84,0,0,0
1421,739,2003-09-26,12863.0,4.69,4.79,6.110000000000001,1.84,0,1,0
1422,790,2003-09-19,12900.0,4.79,4.79,1.700000000000001,1.84,0,0,0
1423,730,2003-09-23,12900.0,4.79,4.79,3.209999999999999,1.84,1,0,0
1424,730,2003-09-23,12900.0,4.79,4.79,3.209999999999999,1.84,0,1,0
1425,756,2003-09-18,12909.0,4.79,4.79,3.459999999999999,1.84,0,0,1
1426,777,2003-09-20,12993.0,4.79,4.79,3.1500000000000004,1.84,0,1,1
1427,749,2003-09-21,13000.0,4.79,4.79,5.209999999999999,1.84,0,0,0
1428,802,2003-09-25,13000.0,4.79,4.79,2.459999999999999,1.84,0,1,0
1429,741,2003-09-17,13012.0,4.79,4.79,5.209999999999999,1.84,1,0,0
1430,779,2003-09-23,13100.0,4.79,4.79,4.959999999999999,1.84,0,0,0
1431,741,2003-09-21,13184.0,4.79,4.79,3.209999999999999,1.84,0,0,1
1432,815,2003-09-22,13184.0,4.79,4.79,2.16,1.84,0,0,0
1433,771,2003-09-17,13300.0,4.79,4.79,8.209999999999999,1.84,1,0,0
1434,753,2003-09-24,13300.0,4.79,4.79,2.110000000000001,1.84,0,0,1
1435,762,2003-09-24,13300.0,4.79,4.79,4.110000000000001,1.84,0,0,0
1436,790,2003-09-24,13300.0,4.79,4.79,6.110000000000001,1.84,0,1,0
1437,778,2003-09-21,13333.0,4.79,4.79,4.959999999999999,1.84,0,0,1
1438,735,2003-09-19,13350.0,4.79,4.79,1.959999999999999,1.84,0,0,1
1439,778,2003-09-19,13389.0,4.79,4.79,1.6100000000000012,1.84,0,1,0
1440,790,2003-09-23,13429.0,4.79,4.79,2.0999999999999996,1.84,1,0,0
1441,743,2003-09-16,13479.0,4.79,4.79,2.58,1.84,1,0,0
1442,800,2003-09-18,13550.0,4.79,4.79,4.110000000000001,1.84,1,0,0
1443,735,2003-09-18,13600.0,4.79,4.79,2.110000000000001,1.84,0,0,1
1444,762,2003-09-16,13800.0,4.79,4.79,3.709999999999999,1.84,0,1,0
1445,777,2003-09-16,13977.0,4.79,4.79,2.209999999999999,1.84,1,0,0
1446,748,2003-09-18,14050.0,4.79,4.79,2.209999999999999,1.84,0,0,0
1447,764,2003-09-16,14300.0,4.79,4.79,3.709999999999999,1.84,0,1,0
1448,745,2003-09-17,14300.0,4.79,4.79,7.209999999999999,1.84,0,0,1
1449,762,2003-09-18,14300.0,4.79,4.79,3.209999999999999,1.84,0,0,1
1450,814,2003-09-20,14300.0,4.79,4.79,3.700000000000001,1.84,0,1,1
1451,777,2003-09-22,14300.0,4.79,4.79,3.209999999999999,1.84,1,0,1
1452,737,2003-09-22,14300.0,4.79,4.79,2.209999999999999,1.84,0,0,1
1453,765,2003-09-20,14467.0,4.79,4.79,3.110000000000001,1.84,1,0,0
1454,758,2003-09-18,14500.0,4.79,4.79,5.959999999999999,1.84,1,0,1
1455,758,2003-09-22,14800.0,4.79,4.79,5.110000000000001,1.84,1,0,0
1456,802,2003-09-23,14975.0,4.79,4.79,3.700000000000001,1.84,1,0,0
1457,750,2003-09-24,15100.0,4.79,4.79,2.200000000000001,1.84,0,0,1
1458,783,2003-09-24,15180.0,4.79,4.79,2.200000000000001,1.84,0,0,0
1459,776,2003-09-16,15300.0,4.79,4.79,5.209999999999999,1.84,0,1,1
1460,767,2003-09-18,15300.0,4.79,4.79,2.34,1.84,0,1,0
1461,752,2003-09-22,15300.0,4.79,4.79,1.709999999999999,1.84,1,0,1
1462,757,2003-09-24,15300.0,4.79,4.79,4.209999999999999,1.84,0,0,1
1463,817,2003-09-23,15420.0,4.79,4.79,5.110000000000001,1.84,0,0,0
1464,752,2003-09-17,15720.0,4.79,4.79,2.9000000000000004,1.84,0,0,1
1465,736,2003-09-24,15806.0,4.79,4.79,1.5,1.84,0,0,1
1466,751,2003-09-25,16000.0,4.79,4.79,3.209999999999999,1.84,0,0,0
1467,748,2003-09-23,16237.0,4.79,4.79,3.110000000000001,1.84,0,0,1
1468,759,2003-09-17,16300.0,4.79,4.79,2.110000000000001,1.84,1,0,0
1469,771,2003-09-18,16300.0,4.79,4.79,2.209999999999999,1.84,0,0,0
1470,748,2003-09-24,16300.0,4.79,4.79,6.709999999999999,1.84,0,0,0
1471,790,2003-09-26,16300.0,4.69,4.79,5.1,1.84,0,0,1
1472,769,2003-09-22,16478.0,4.79,4.79,3.709999999999999,1.84,0,0,1
1473,757,2003-09-25,16800.0,4.79,4.79,8.209999999999999,1.84,0,0,0
1474,796,2003-09-20,17039.0,4.79,4.79,1.799999999999999,1.84,1,0,0
1475,799,2003-09-24,17040.0,4.79,4.79,2.360000000000001,1.84,1,0,0
1476,790,2003-09-24,17142.0,4.79,4.79,3.110000000000001,1.84,0,1,0
1477,754,2003-09-19,17239.0,4.79,4.79,11.209999999999999,1.84,0,1,0
1478,773,2003-09-18,17300.0,4.79,4.79,1.959999999999999,1.84,0,1,0
1479,778,2003-09-18,17300.0,4.79,4.79,2.200000000000001,1.84,0,0,0
1480,760,2003-09-24,17300.0,4.79,4.79,3.01,1.84,0,0,1
1481,735,2003-09-16,17310.0,4.79,4.79,4.459999999999999,1.84,1,0,0
1482,745,2003-09-18,17800.0,4.79,4.79,2.459999999999999,1.84,0,1,0
1483,754,2003-09-16,18300.0,4.79,4.79,3.3100000000000005,1.84,1,0,0
1484,760,2003-09-26,18300.0,4.69,4.79,3.110000000000001,1.84,1,0,0
1485,809,2003-09-17,18614.0,4.79,4.79,3.709999999999999,1.84,1,0,1
1486,755,2003-09-15,18720.0,4.79,4.79,1.6100000000000012,1.84,1,0,0
1487,743,2003-09-24,19164.0,4.79,4.79,3.700000000000001,1.84,0,0,0
1488,804,2003-09-02,19297.0,4.99,4.79,5.41,1.84,0,1,0
1489,769,2003-09-24,19300.0,4.79,4.79,1.959999999999999,1.84,0,0,0
1490,748,2003-09-21,19479.0,4.79,4.79,2.3100000000000005,1.84,1,0,0
1491,791,2003-09-16,19684.0,4.79,4.79,2.799999999999999,1.84,0,0,0
1492,747,2003-09-17,19800.0,4.79,4.79,2.209999999999999,1.84,0,1,1
1493,736,2004-09-15,6177.75,4.99,4.78,1.6799999999999997,1.84,0,0,1
1494,765,2004-06-23,7000.0,4.95,4.78,1.6399999999999988,1.84,0,0,0
1495,773,2003-08-22,7900.0,4.99,4.78,1.6799999999999997,1.84,0,0,0
1496,806,2004-08-24,8023.0,5.05,4.78,1.7400000000000002,1.84,0,1,0
1497,781,2004-09-06,8600.0,4.99,4.78,1.6799999999999997,1.84,0,1,0
1498,738,2003-09-16,9300.0,4.79,4.78,1.4799999999999986,1.84,0,0,0
1499,732,2004-07-19,9887.0,4.95,4.78,1.6399999999999988,1.84,0,1,0
1500,737,2003-09-23,10381.0,4.79,4.78,1.4799999999999986,1.84,0,0,1
1501,753,2004-07-05,10468.0,4.95,4.78,1.6399999999999988,1.84,0,1,1
1502,815,2004-08-27,12000.0,5.05,4.78,1.7400000000000002,1.84,0,0,1
1503,795,2004-10-12,12104.0,4.99,4.78,1.6799999999999997,1.84,1,0,0
1504,740,2003-08-05,13300.0,4.75,4.78,1.4399999999999995,1.84,0,0,0
1505,768,2003-09-19,13300.0,4.79,4.78,1.4799999999999986,1.84,0,1,0
1506,769,2004-06-28,13528.78,4.95,4.78,1.6399999999999988,1.84,0,0,1
1507,739,2004-10-28,13700.0,4.99,4.78,1.6799999999999997,1.84,1,0,0
1508,773,2004-06-16,13734.0,4.95,4.78,1.6399999999999988,1.84,0,0,0
1509,752,2003-09-03,14000.0,4.99,4.78,1.6799999999999997,1.84,1,0,0
1510,744,2003-08-24,14648.0,4.99,4.78,1.6799999999999997,1.84,1,0,0
1511,777,2003-09-17,14800.0,4.79,4.78,1.4799999999999986,1.84,1,0,0
1512,776,2003-08-22,15000.0,4.99,4.78,1.6799999999999997,1.84,0,1,1
1513,777,2003-08-29,16600.0,4.99,4.78,1.6799999999999997,1.84,0,1,1
1514,787,2003-09-17,16900.0,4.79,4.78,1.4799999999999986,1.84,0,1,0
1515,753,2004-07-06,17279.0,4.95,4.78,1.6399999999999988,1.84,0,1,0
1516,758,2003-09-24,17300.0,4.79,4.78,1.4799999999999986,1.84,0,1,0
1517,742,2004-07-19,17346.0,4.95,4.78,1.6399999999999988,1.84,0,1,0
1518,766,2004-06-09,17868.0,4.95,4.78,1.6399999999999988,1.84,1,0,0
1519,738,2004-06-01,18000.0,4.95,4.78,1.6399999999999988,1.84,1,0,1
1520,763,2004-11-09,18053.0,4.99,4.78,1.6799999999999997,1.84,1,0,0
1521,779,2004-05-24,18569.42,4.95,4.78,1.6399999999999988,1.84,1,0,1
1522,787,2003-08-06,19900.0,4.75,4.78,1.4399999999999995,1.84,0,1,0
1523,745,2004-10-31,7013.79,4.99,4.77,1.6900000000000013,1.84,1,0,1
1524,734,2004-10-13,12430.0,4.99,4.77,1.6900000000000013,1.84,0,1,0
1525,774,2004-11-14,13191.0,5.05,4.77,1.75,1.84,0,1,0
1526,764,2003-12-12,5000.0,4.75,4.75,3.1500000000000004,1.84,0,0,0
1527,795,2003-12-22,5000.0,4.75,4.75,2.5,1.84,0,0,1
1528,736,2003-12-22,5000.0,4.75,4.75,9.5,1.84,0,0,0
1529,754,2003-12-28,5000.0,4.75,4.75,6.75,1.84,0,0,0
1530,731,2004-01-07,5000.0,4.75,4.75,5.25,1.84,0,0,0
1531,751,2004-01-12,5000.0,4.75,4.75,6.75,1.84,0,0,0
1532,714,2004-01-15,5000.0,4.75,4.75,6.25,1.84,0,0,0
1533,744,2004-01-19,5000.0,4.75,4.75,3.25,1.84,0,1,0
1534,743,2004-01-20,5000.0,4.75,4.75,2.75,1.84,0,0,1
1535,764,2004-01-21,5000.0,4.75,4.75,0.25,1.84,0,0,0
1536,804,2004-01-26,5000.0,4.75,4.75,5.25,1.84,0,1,1
1537,736,2004-01-27,5000.0,4.75,4.75,3.24,1.84,0,0,0
1538,773,2004-02-17,5000.0,4.75,4.75,5.5,1.84,0,1,0
1539,794,2004-02-22,5000.0,4.75,4.75,2.75,1.84,0,1,0
1540,749,2004-02-27,5000.0,4.65,4.75,4.85,1.84,0,0,0
1541,737,2004-08-30,5000.0,4.99,4.75,1.3900000000000006,1.84,1,0,1
1542,800,2004-02-25,5001.0,4.75,4.75,16.25,1.84,0,1,0
1543,701,2004-10-07,5016.83,4.99,4.75,1.6900000000000013,1.84,0,0,1
1544,742,2004-01-30,5020.0,4.75,4.75,0.5,1.84,0,0,1
1545,803,2004-02-08,5175.0,4.75,4.75,1.2400000000000002,1.84,0,1,0
1546,758,2004-01-09,5200.0,4.75,4.75,2.1500000000000004,1.84,0,1,1
1547,803,2004-01-12,5200.0,4.75,4.75,2.6900000000000013,1.84,0,1,0
1548,718,2004-01-05,5234.0,4.75,4.75,5.949999999999999,1.84,0,0,0
1549,773,2004-08-27,5241.43,5.05,4.75,1.6499999999999986,1.84,0,0,1
1550,734,2004-01-21,5299.0,4.75,4.75,5.25,1.84,0,1,1
1551,754,2003-12-09,5300.0,4.75,4.75,2.49,1.84,0,0,1
1552,739,2004-01-22,5300.0,4.75,4.75,10.25,1.84,0,1,1
1553,773,2004-02-27,5300.0,4.65,4.75,5.15,1.84,0,1,0
1554,790,2004-01-14,5310.0,4.75,4.75,1.4499999999999993,1.84,0,1,1
1555,786,2003-12-15,5345.0,4.75,4.75,5.0,1.84,0,0,1
1556,789,2003-12-20,5350.0,4.75,4.75,6.25,1.84,0,1,0
1557,764,2004-02-24,5365.0,4.75,4.75,5.24,1.84,0,0,1
1558,740,2003-12-09,5400.0,4.75,4.75,6.15,1.84,0,0,1
1559,744,2004-02-04,5450.0,4.75,4.75,4.75,1.84,0,0,0
1560,742,2004-01-30,5468.0,4.75,4.75,4.199999999999999,1.84,0,0,0
1561,782,2004-02-10,5500.0,4.75,4.75,5.25,1.84,0,1,0
1562,800,2004-02-25,5500.0,4.75,4.75,2.5,1.84,0,0,1
1563,754,2004-10-08,5571.47,4.99,4.75,0.7800000000000011,1.84,1,0,1
1564,774,2004-03-04,5575.0,4.65,4.75,3.6500000000000004,1.84,0,0,0
1565,751,2004-01-25,5592.0,4.75,4.75,1.7400000000000002,1.84,0,0,1
1566,747,2004-02-07,5617.0,4.75,4.75,1.2400000000000002,1.84,0,1,1
1567,736,2004-01-08,5700.0,4.75,4.75,6.1,1.84,0,1,0
1568,731,2004-02-23,5700.0,4.75,4.75,2.0,1.84,0,0,0
1569,749,2004-01-14,5750.0,4.75,4.75,5.25,1.84,0,1,0
1570,708,2004-08-21,5757.0,5.05,4.75,1.6999999999999993,1.84,0,0,1
1571,741,2004-01-28,5783.0,4.75,4.75,5.24,1.84,0,1,1
1572,784,2004-11-05,5787.0,4.99,4.75,0.39000000000000057,1.84,0,1,1
1573,779,2004-01-20,5790.0,4.75,4.75,2.539999999999999,1.84,0,0,1
1574,775,2003-12-10,5841.0,4.75,4.75,5.25,1.84,0,1,1
1575,741,2004-01-07,5850.0,4.75,4.75,11.5,1.84,0,0,1
1576,807,2004-01-12,5900.0,4.75,4.75,3.5,1.84,0,0,1
1577,753,2004-01-18,5900.0,4.75,4.75,2.5,1.84,0,1,0
1578,750,2004-01-27,5904.0,4.75,4.75,2.1500000000000004,1.84,0,1,0
1579,739,2004-03-03,5970.0,4.65,4.75,7.640000000000001,1.84,0,0,1
1580,760,2004-03-02,5980.0,4.65,4.75,5.050000000000001,1.84,0,0,1
1581,768,2004-01-27,5981.0,4.75,4.75,1.4499999999999993,1.84,0,0,1
1582,795,2004-01-20,5986.0,4.75,4.75,4.550000000000001,1.84,0,0,1
1583,759,2003-12-12,6000.0,4.75,4.75,5.25,1.84,0,1,0
1584,768,2004-01-06,6000.0,4.75,4.75,3.24,1.84,0,0,0
1585,742,2004-01-14,6000.0,4.75,4.75,6.25,1.84,0,1,1
1586,781,2004-01-16,6000.0,4.75,4.75,2.3499999999999996,1.84,0,1,0
1587,755,2004-01-18,6000.0,4.75,4.75,2.25,1.84,0,0,1
1588,772,2004-01-19,6000.0,4.75,4.75,3.4000000000000004,1.84,0,1,1
1589,777,2004-01-28,6000.0,4.75,4.75,0.25,1.84,0,0,0
1590,738,2004-01-28,6000.0,4.75,4.75,5.25,1.84,0,1,1
1591,796,2004-02-02,6000.0,4.75,4.75,1.8399999999999999,1.84,0,1,1
1592,804,2004-02-16,6000.0,4.75,4.75,3.1500000000000004,1.84,0,0,1
1593,770,2004-02-18,6000.0,4.75,4.75,2.0,1.84,0,1,0
1594,766,2004-03-01,6000.0,4.65,4.75,5.15,1.84,0,1,0
1595,769,2004-09-23,6000.0,4.99,4.75,0.4400000000000013,1.84,0,0,0
1596,779,2004-05-11,6023.06,4.75,4.75,3.24,1.84,0,1,1
1597,730,2004-05-17,6031.98,4.95,4.75,2.9400000000000013,1.84,0,0,1
1598,784,2004-01-03,6035.97,4.75,4.75,3.24,1.84,0,0,0
1599,735,2004-01-22,6066.0,4.75,4.75,9.240000000000002,1.84,0,0,1
1600,742,2004-01-09,6100.0,4.75,4.75,4.25,1.84,0,0,1
1601,745,2004-03-03,6100.0,4.65,4.75,2.6500000000000004,1.84,0,1,1
1602,732,2004-02-20,6166.0,4.75,4.75,1.1500000000000004,1.84,0,0,1
1603,763,2003-12-25,6193.0,4.75,4.75,3.0,1.84,0,0,0
1604,748,2004-01-27,6200.0,4.75,4.75,1.5999999999999996,1.84,0,1,1
1605,764,2004-02-10,6200.0,4.75,4.75,5.9,1.84,0,0,1
1606,759,2003-12-17,6211.0,4.75,4.75,1.5399999999999991,1.84,0,0,0
1607,754,2004-02-21,6253.0,4.75,4.75,2.789999999999999,1.84,0,0,0
1608,742,2003-08-12,6300.0,4.75,4.75,5.1899999999999995,1.84,0,1,0
1609,782,2003-08-12,6300.0,4.75,4.75,3.4499999999999993,1.84,0,1,0
1610,735,2004-01-30,6300.0,4.75,4.75,5.15,1.84,0,0,1
1611,739,2004-01-24,6322.0,4.75,4.75,1.9499999999999993,1.84,0,0,0
1612,738,2004-02-08,6390.0,4.75,4.75,3.5,1.84,0,0,0
1613,791,2003-06-30,6400.0,4.39,4.75,3.1400000000000006,1.84,0,0,1
1614,814,2004-01-02,6400.0,4.75,4.75,5.0,1.84,0,0,0
1615,779,2004-01-06,6400.0,4.75,4.75,4.25,1.84,0,0,1
1616,766,2004-01-19,6400.0,4.75,4.75,5.25,1.84,0,1,1
1617,752,2004-01-12,6419.0,4.75,4.75,6.24,1.84,0,1,1
1618,800,2004-01-27,6444.0,4.75,4.75,2.0,1.84,0,0,1
1619,737,2004-02-07,6444.0,4.75,4.75,3.25,1.84,0,0,0
1620,801,2004-01-08,6452.0,4.75,4.75,5.25,1.84,0,0,1
1621,730,2003-08-05,6475.0,4.75,4.75,2.25,1.84,0,0,0
1622,743,2004-01-11,6478.0,4.75,4.75,4.75,1.84,0,1,1
1623,796,2004-02-09,6479.0,4.75,4.75,2.1500000000000004,1.84,0,0,1
1624,751,2004-05-13,6481.62,4.75,4.75,3.0,1.84,0,0,1
1625,779,2003-12-11,6500.0,4.75,4.75,3.99,1.84,0,0,0
1626,700,2003-12-17,6500.0,4.75,4.75,5.0,1.84,0,0,0
1627,779,2003-12-29,6500.0,4.75,4.75,2.74,1.84,0,0,1
1628,748,2004-01-08,6500.0,4.75,4.75,4.15,1.84,0,0,1
1629,714,2004-01-14,6500.0,4.75,4.75,7.5,1.84,0,0,1
1630,702,2004-01-19,6500.0,4.75,4.75,9.2,1.84,0,1,0
1631,782,2004-01-23,6500.0,4.75,4.75,3.25,1.84,0,1,1
1632,684,2004-02-14,6500.0,4.75,4.75,6.25,1.84,0,0,1
1633,748,2004-02-23,6506.0,4.75,4.75,3.6500000000000004,1.84,0,0,0
1634,789,2004-02-27,6567.0,4.65,4.75,4.550000000000001,1.84,0,1,1
1635,734,2004-03-02,6588.0,4.65,4.75,5.5,1.84,0,1,1
1636,730,2003-12-10,6600.0,4.75,4.75,4.0,1.84,0,0,1
1637,767,2003-12-15,6600.0,4.75,4.75,5.24,1.84,0,1,1
1638,734,2004-01-14,6600.0,4.75,4.75,2.75,1.84,0,0,1
1639,771,2004-02-05,6600.0,4.75,4.75,4.0,1.84,0,1,1
1640,781,2004-03-01,6600.0,4.65,4.75,-0.09999999999999964,1.84,0,1,0
1641,771,2004-02-06,6606.0,4.75,4.75,5.24,1.84,0,0,1
1642,736,2004-01-29,6637.0,4.75,4.75,2.25,1.84,0,1,1
1643,787,2004-03-02,6639.0,4.65,4.75,3.6500000000000004,1.84,0,1,1
1644,755,2003-08-11,6658.0,4.75,4.75,4.75,1.84,0,0,0
1645,791,2004-05-14,6676.91,4.75,4.75,5.050000000000001,1.84,0,0,1
1646,771,2003-08-11,6700.0,4.75,4.75,5.15,1.84,0,0,0
1647,765,2004-01-22,6700.0,4.75,4.75,1.7400000000000002,1.84,0,1,0
1648,745,2004-01-28,6700.0,4.75,4.75,10.25,1.84,0,1,0
1649,742,2003-08-07,6720.0,4.75,4.75,9.240000000000002,1.84,0,1,0
1650,765,2004-01-02,6720.0,4.75,4.75,4.24,1.84,0,1,1
1651,771,2004-01-31,6750.0,4.75,4.75,2.1999999999999993,1.84,0,1,0
1652,741,2004-01-30,6761.0,4.75,4.75,1.9900000000000002,1.84,0,1,0
1653,773,2004-02-20,6764.0,4.75,4.75,2.1500000000000004,1.84,0,0,0
1654,832,2004-02-11,6790.0,4.75,4.75,0.2400000000000002,1.84,0,1,1
