Tier,FICO,Approve_Date,Term,Amount,Previous Rate,Car Type,Competition Rate,Rate,Partner,Outcome
1,768,9/28/04,36,7878.97,5.69,R,4.99,4.75,1,1
1,756,1/27/04,36,7890,14,R,4.75,4.75,3,1
1,747,1/3/04,36,7900,7.44,R,4.75,4.75,1,1
1,782,2/3/04,36,7915,5.95,R,4.75,4.75,1,0
1,739,12/12/03,36,7922,10,R,4.75,4.75,1,0
1,766,2/14/04,36,7933,8,R,4.75,4.75,1,1
1,798,1/30/04,36,7936,6.75,R,4.75,4.75,1,1
1,787,1/26/04,36,7949,9.84,R,4.75,4.75,1,1
1,746,11/12/04,36,7957.56,5.68,R,4.99,4.75,1,1
1,715,5/11/04,36,7961.02,9,R,4.75,4.75,1,1
1,777,1/26/04,36,7963,6.5,R,4.75,4.75,1,0
1,778,8/12/03,36,8000,6.49,R,4.75,4.75,3,0
1,733,1/5/04,36,8000,12.5,R,4.75,4.75,3,1
1,731,1/6/04,36,8000,8.95,R,4.75,4.75,1,1
1,786,1/28/04,36,8000,7.15,R,4.75,4.75,3,1
1,766,1/30/04,36,8000,7.5,R,4.75,4.75,3,1
1,801,1/31/04,36,8000,6.4,R,4.75,4.75,3,1
1,800,2/5/04,36,8000,9.75,R,4.75,4.75,1,1
1,748,2/13/04,36,8000,9,R,4.75,4.75,1,1
1,754,2/24/04,36,8000,10,R,4.75,4.75,3,1
1,742,2/27/04,36,8000,10.9,R,4.65,4.75,3,1
1,742,2/28/04,36,8000,9,R,4.65,4.75,1,0
1,732,8/9/04,36,8000,5.99,R,5.05,4.75,1,0
1,739,5/17/04,36,8064.56,7.64,R,4.95,4.75,3,1
1,757,2/4/04,36,8070,5.9,R,4.75,4.75,1,0
1,769,12/9/03,36,8100,8,R,4.75,4.75,1,1
1,805,1/24/04,36,8100,8.5,R,4.75,4.75,3,1
1,757,12/9/03,36,8125,8,R,4.75,4.75,1,1
1,768,2/21/04,36,8166,9.6,R,4.75,4.75,1,1
1,739,8/1/03,36,8183,19,R,4.49,4.75,3,1
1,754,1/25/04,36,8194,10,R,4.75,4.75,1,1
1,765,8/11/03,36,8200,8.9,R,4.75,4.75,3,0
1,806,12/16/03,36,8200,7,R,4.75,4.75,3,0
1,813,1/5/04,36,8200,9,R,4.75,4.75,1,0
1,738,2/2/04,36,8200,9.49,R,4.75,4.75,3,1
1,756,1/11/04,36,8218,8,R,4.75,4.75,1,1
1,730,12/18/03,36,8243,8.75,R,4.75,4.75,1,0
1,806,2/21/04,36,8256,7.5,R,4.75,4.75,1,1
1,762,2/4/04,36,8273,7.85,R,4.75,4.75,1,1
1,780,2/18/04,36,8300,5.99,R,4.75,4.75,1,1
1,769,11/9/04,36,8300,4.99,R,4.99,4.75,3,1
1,788,8/10/03,36,8307,9.95,R,4.75,4.75,1,0
1,742,12/22/03,36,8328,7.7,R,4.75,4.75,1,1
1,745,1/20/04,36,8338,10,R,4.75,4.75,3,0
1,791,8/9/03,36,8344,8.04,R,4.75,4.75,1,1
1,785,1/4/04,36,8350,8.9,R,4.75,4.75,1,0
1,752,1/29/04,36,8355,5.5,R,4.75,4.75,3,0
1,731,8/9/04,36,8366.06,5.9,R,5.05,4.75,3,1
1,778,10/13/04,36,8391,5.5,R,4.99,4.75,2,0
1,744,8/14/03,36,8400,9.5,R,4.99,4.75,1,1
1,756,11/3/03,36,8400,10,R,4.25,4.75,3,0
1,762,12/9/03,36,8400,7.5,R,4.75,4.75,1,1
1,763,12/26/03,36,8400,6.75,R,4.75,4.75,1,1
1,735,2/19/04,36,8412,10,R,4.75,4.75,3,0
1,773,12/10/03,36,8415,6.9,R,4.75,4.75,1,0
1,765,1/5/04,36,8444,6.9,R,4.75,4.75,3,1
1,746,8/12/03,36,8455,9.75,R,4.75,4.75,1,1
1,766,12/9/03,36,8500,8.7,R,4.75,4.75,1,0
1,803,12/28/03,36,8500,7.79,R,4.75,4.75,1,0
1,770,1/20/04,36,8500,7,R,4.75,4.75,1,1
1,735,2/8/04,36,8500,8.2,R,4.75,4.75,1,1
1,797,8/11/03,36,8539,7.49,R,4.75,4.75,3,0
1,735,8/13/03,36,8571,7.99,R,4.75,4.75,1,0
1,742,11/12/03,36,8600,9,R,4.25,4.75,3,0
1,810,1/23/04,36,8600,13.67,R,4.75,4.75,3,0
1,730,2/13/04,36,8605,8.25,R,4.75,4.75,3,0
1,736,1/26/04,36,8618,6.49,R,4.75,4.75,1,1
1,740,1/15/04,36,8659,6.25,R,4.75,4.75,3,1
1,777,1/8/04,36,8700,6.89,R,4.75,4.75,1,0
1,804,2/16/04,36,8700,7.15,R,4.75,4.75,3,0
1,778,12/18/03,36,8708,6.65,R,4.75,4.75,1,1
1,780,12/20/03,36,8750,8.64,R,4.75,4.75,1,0
1,766,1/28/04,36,8754,6.94,R,4.75,4.75,3,1
1,765,12/22/03,36,8800,6.7,R,4.75,4.75,1,1
1,715,1/4/04,36,8800,7.75,R,4.75,4.75,3,0
1,750,1/2/04,36,8807,7,R,4.75,4.75,3,0
1,738,1/28/04,36,8829,6.35,R,4.75,4.75,3,0
1,767,2/2/04,36,8851,8,R,4.75,4.75,1,0
1,779,12/29/03,36,8900,6.49,R,4.75,4.75,3,0
1,746,1/7/04,36,8900,7.29,R,4.75,4.75,1,0
1,769,1/7/04,36,8900,12,R,4.75,4.75,1,0
1,801,2/25/04,36,8900,6.5,R,4.75,4.75,1,0
1,813,8/11/03,36,8929,7.29,R,4.75,4.75,1,1
1,754,1/22/04,36,8947,7.49,R,4.75,4.75,1,1
1,756,12/12/03,36,8950,8.5,R,4.75,4.75,3,0
1,742,2/1/04,36,8953,6.49,R,4.75,4.75,1,0
1,795,7/7/03,36,8976,8.7,R,4.39,4.75,1,1
1,780,1/27/04,36,8985,7.95,R,4.75,4.75,1,0
1,781,12/22/03,36,9000,6.5,R,4.75,4.75,1,1
1,767,12/27/03,36,9000,7.2,R,4.75,4.75,1,0
1,732,12/28/03,36,9000,6.25,R,4.75,4.75,1,1
1,745,1/20/04,36,9000,9,R,4.75,4.75,3,0
1,731,1/30/04,36,9000,9.5,R,4.75,4.75,3,1
1,740,2/1/04,36,9000,6.9,R,4.75,4.75,1,0
1,730,2/3/04,36,9000,10,R,4.75,4.75,3,1
1,761,2/6/04,36,9000,8,R,4.75,4.75,1,1
1,748,2/8/04,36,9000,7.5,R,4.75,4.75,3,1
1,762,2/10/04,36,9000,7.99,R,4.75,4.75,3,0
1,740,2/17/04,36,9000,10.25,R,4.75,4.75,3,0
1,732,2/18/04,36,9000,11,R,4.75,4.75,3,0
1,818,2/24/04,36,9000,6.99,R,4.75,4.75,1,1
1,783,2/25/04,36,9000,6.9,R,4.75,4.75,3,0
1,742,2/25/04,36,9000,8.9,R,4.75,4.75,1,0
1,734,2/25/04,36,9000,8.5,R,4.75,4.75,3,1
1,731,2/26/04,36,9000,8,R,4.75,4.75,3,0
1,747,2/27/04,36,9000,8.25,R,4.65,4.75,1,1
1,795,2/28/04,36,9000,7.54,R,4.65,4.75,1,0
1,783,2/18/04,36,9010,7.3,R,4.75,4.75,1,0
1,738,11/5/04,36,9015.16,5,R,4.99,4.75,3,1
1,742,8/31/04,36,9023.09,6.15,R,4.99,4.75,1,1
1,759,9/23/04,36,9079,5.75,R,4.99,4.75,3,0
1,747,8/11/03,36,9100,7.5,R,4.75,4.75,1,1
1,775,12/30/03,36,9100,7,R,4.75,4.75,1,1
1,787,1/12/04,36,9100,9,R,4.75,4.75,1,0
1,791,1/29/04,36,9132,8.09,R,4.75,4.75,3,1
1,768,1/8/04,36,9144,8.25,R,4.75,4.75,3,1
1,802,12/27/03,36,9150,7.49,R,4.75,4.75,1,0
1,733,2/9/04,36,9155,10.9,R,4.75,4.75,1,1
1,771,1/21/04,36,9165,7.6,R,4.75,4.75,1,0
1,737,8/13/03,36,9200,8.9,R,4.75,4.75,3,0
1,705,1/19/04,36,9200,7.5,R,4.75,4.75,1,1
1,767,2/2/04,36,9200,5.74,R,4.75,4.75,1,0
1,738,2/2/04,36,9200,6.86,R,4.75,4.75,1,0
1,791,2/24/04,36,9200,7.45,R,4.75,4.75,1,1
1,737,3/1/04,36,9200,6.5,R,4.65,4.75,1,0
1,788,8/7/03,36,9300,10,R,4.75,4.75,3,0
1,771,8/10/03,36,9300,8.25,R,4.75,4.75,1,0
1,752,12/18/03,36,9300,10.95,R,4.75,4.75,1,1
1,767,1/22/04,36,9300,6,R,4.75,4.75,1,0
1,784,2/3/04,36,9300,9,R,4.75,4.75,3,1
1,743,12/29/03,36,9312,6.65,R,4.75,4.75,3,0
1,797,12/12/03,36,9376,7,R,4.75,4.75,1,0
1,777,8/14/03,36,9400,6.75,R,4.99,4.75,3,0
1,749,1/2/04,36,9400,10,R,4.75,4.75,3,1
1,752,1/12/04,36,9400,10,R,4.75,4.75,3,0
1,741,2/28/04,36,9400,10,R,4.65,4.75,1,1
1,824,10/13/04,36,9400,5.8,R,4.99,4.75,2,0
1,761,8/10/03,36,9446,8.5,R,4.75,4.75,1,1
1,815,9/30/04,36,9466,5.95,R,4.99,4.75,1,0
1,751,1/15/04,36,9467,10,R,4.75,4.75,3,0
1,759,10/3/04,36,9472.47,6,R,4.99,4.75,3,1
1,770,12/15/03,36,9500,8.5,R,4.75,4.75,1,0
1,734,12/29/03,36,9500,9,R,4.75,4.75,3,0
1,743,1/2/04,36,9500,8,R,4.75,4.75,1,0
1,730,1/9/04,36,9500,7.25,R,4.75,4.75,1,1
1,766,1/18/04,36,9500,8.99,R,4.75,4.75,1,0
1,769,1/20/04,36,9500,7,R,4.75,4.75,3,1
1,713,1/24/04,36,9500,10.5,R,4.75,4.75,1,0
1,794,2/12/04,36,9500,6.9,R,4.75,4.75,1,1
1,808,2/19/04,36,9500,7.9,R,4.75,4.75,1,1
1,730,2/26/04,36,9500,10.99,R,4.75,4.75,1,1
1,740,2/29/04,36,9500,7.99,R,4.65,4.75,3,1
1,782,5/13/04,36,9500,8.8,R,4.75,4.75,1,0
1,778,1/6/04,36,9510,10,R,4.75,4.75,3,0
1,814,1/15/04,36,9547.49,7.9,R,4.75,4.75,1,1
1,733,2/26/04,36,9557,6.82,R,4.75,4.75,1,1
1,770,11/6/04,36,9564,6.12,R,4.99,4.75,2,0
1,732,5/7/04,36,9565,8.9,R,4.65,4.75,3,1
1,753,2/2/04,36,9593,7,R,4.75,4.75,3,1
1,780,3/2/04,36,9595,7.39,R,4.65,4.75,3,1
1,791,1/13/04,36,9598,6.99,R,4.75,4.75,3,0
1,775,12/23/03,36,9600,9.25,R,4.75,4.75,1,1
1,796,1/11/04,36,9600,6.24,R,4.75,4.75,1,1
1,757,2/8/04,36,9600,6.75,R,4.75,4.75,1,0
1,800,9/5/04,36,9608.17,6,R,4.99,4.75,3,1
1,809,1/12/04,36,9650,8,R,4.75,4.75,1,1
1,746,1/16/04,36,9697,7.52,R,4.75,4.75,1,0
1,795,12/10/03,36,9700,10.5,R,4.75,4.75,3,0
1,739,1/1/04,36,9700,10,R,4.75,4.75,3,1
1,735,1/6/04,36,9700,6.99,R,4.75,4.75,1,0
1,801,1/16/04,36,9700,16.5,R,4.75,4.75,1,0
1,730,2/9/04,36,9700,8,R,4.75,4.75,1,1
1,805,2/10/04,36,9700,7.25,R,4.75,4.75,1,1
1,761,2/12/04,36,9700,7.5,R,4.75,4.75,3,1
1,816,3/1/04,36,9700,7.3,R,4.65,4.75,1,1
1,828,8/18/04,36,9722,6,R,5.05,4.75,1,0
1,739,5/13/04,36,9738.22,7,R,4.75,4.75,1,1
1,772,2/16/04,36,9743,6.49,R,4.75,4.75,1,1
1,796,8/17/04,36,9746.61,5.75,R,5.05,4.75,3,1
1,763,1/8/04,36,9751,8.6,R,4.75,4.75,3,0
1,798,12/16/03,36,9760,7.55,R,4.75,4.75,1,1
1,767,8/8/03,36,9775,8.64,R,4.75,4.75,1,0
1,746,2/15/04,36,9787,6.75,R,4.75,4.75,3,1
1,740,2/17/04,36,9800,9,R,4.75,4.75,1,0
1,771,1/26/04,36,9806,12,R,4.75,4.75,1,0
1,768,2/7/04,36,9841,6.99,R,4.75,4.75,1,1
1,758,1/23/04,36,9853,7.94,R,4.75,4.75,1,0
1,786,2/17/04,36,9860,6.99,R,4.75,4.75,3,0
1,769,2/9/04,36,9870,6.49,R,4.75,4.75,1,0
1,773,1/15/04,36,9900,7.8,R,4.75,4.75,1,1
1,749,1/25/04,36,9900,6,R,4.75,4.75,1,1
1,750,8/13/03,36,9911,12.49,R,4.75,4.75,3,1
1,733,1/15/04,36,9931,6.82,R,4.75,4.75,1,0
1,755,5/12/04,36,9946.43,9.49,R,4.75,4.75,3,1
1,735,2/4/04,36,9964,9,R,4.75,4.75,1,1
1,743,2/13/04,36,9971,7,R,4.75,4.75,1,0
1,730,1/21/04,36,9974,7.49,R,4.75,4.75,3,1
1,790,8/8/03,36,9987,8.99,R,4.75,4.75,1,0
1,779,5/12/04,36,9995,6.9,R,4.75,4.75,2,1
1,758,8/7/03,36,10000,7,R,4.75,4.75,1,0
1,774,12/11/03,36,10000,10.6,R,4.75,4.75,3,0
1,763,12/12/03,36,10000,10.25,R,4.75,4.75,3,1
1,746,12/15/03,36,10000,8.9,R,4.75,4.75,1,0
1,757,12/12/03,36,10000,9.9,R,4.75,4.75,3,0
1,808,12/18/03,36,10000,6.9,R,4.75,4.75,1,1
1,767,12/19/03,36,10000,8.9,R,4.75,4.75,1,0
1,746,1/1/04,36,10000,13,R,4.75,4.75,1,0
1,730,1/6/04,36,10000,19.3,R,4.75,4.75,1,0
1,730,1/7/04,36,10000,9.49,R,4.75,4.75,1,0
1,766,1/12/04,36,10000,11,R,4.75,4.75,3,0
1,739,1/14/04,36,10000,8,R,4.75,4.75,3,0
1,751,1/16/04,36,10000,6.5,R,4.75,4.75,3,0
1,740,1/16/04,36,10000,5.95,R,4.75,4.75,3,0
1,754,1/25/04,36,10000,11.35,R,4.75,4.75,3,1
1,740,1/28/04,36,10000,6.74,R,4.75,4.75,1,1
1,771,1/30/04,36,10000,6.39,R,4.75,4.75,1,1
1,773,2/17/04,36,10000,8,R,4.75,4.75,1,0
1,773,2/17/04,36,10000,7,R,4.75,4.75,1,0
1,767,2/19/04,36,10000,6.9,R,4.75,4.75,3,0
1,772,2/20/04,36,10000,6.25,R,4.75,4.75,1,1
1,752,2/20/04,36,10000,9.99,R,4.75,4.75,3,1
1,733,2/27/04,36,10000,11,R,4.65,4.75,1,1
1,766,2/25/04,36,10000,6.75,R,4.75,4.75,1,1
1,800,5/17/04,36,10000,10,R,4.95,4.75,3,0
1,795,9/24/04,36,10000,4.9,R,4.99,4.75,2,0
1,786,11/16/04,36,10000,5.5,R,5.05,4.75,2,0
1,735,1/23/04,36,10001,10,R,4.75,4.75,3,0
1,762,2/23/04,36,10001,10,R,4.75,4.75,3,0
1,773,1/19/04,36,10003,6.5,R,4.75,4.75,1,1
1,774,2/23/04,36,10046,10,R,4.75,4.75,3,0
1,776,8/20/04,36,10050,5.9,R,5.05,4.75,3,1
1,758,9/5/04,36,10060,5.49,R,4.99,4.75,1,0
1,737,2/21/04,36,10076,6.75,R,4.75,4.75,1,0
1,740,2/17/04,36,10088,8,R,4.75,4.75,1,0
1,694,12/9/03,36,10100,10,R,4.75,4.75,3,1
1,782,1/5/04,36,10100,10.5,R,4.75,4.75,3,1
1,711,1/8/04,36,10100,8.99,R,4.75,4.75,1,1
1,779,1/29/04,36,10100,5.99,R,4.75,4.75,1,0
1,747,8/11/03,36,10166,11,R,4.75,4.75,1,1
1,754,5/12/04,36,10194.49,9,R,4.75,4.75,3,1
1,736,12/29/03,36,10200,7.9,R,4.75,4.75,1,0
1,761,5/13/04,36,10238.05,8.5,R,4.75,4.75,3,1
1,749,8/16/04,36,10263.78,4.99,R,5.05,4.75,1,1
1,760,1/20/04,36,10285,8.25,R,4.75,4.75,3,0
1,759,8/24/04,36,10294.3,5.19,R,5.05,4.75,1,1
1,760,6/19/03,36,10300,8.5,R,4.39,4.75,1,1
1,811,8/7/03,36,10300,7.5,R,4.75,4.75,3,0
1,760,8/8/03,36,10300,8,R,4.75,4.75,1,0
1,773,8/11/03,36,10300,7.57,R,4.75,4.75,1,1
1,780,8/11/03,36,10300,8.24,R,4.75,4.75,3,1
1,789,8/14/03,36,10300,7.1,R,4.99,4.75,1,0
1,783,12/11/03,36,10300,8.75,R,4.75,4.75,3,1
1,751,1/12/04,36,10300,6.74,R,4.75,4.75,1,0
1,787,2/20/04,36,10313,6.99,R,4.75,4.75,1,0
1,776,1/11/04,36,10350,7.9,R,4.75,4.75,1,0
1,737,12/21/03,36,10400,6.25,R,4.75,4.75,1,1
1,778,2/17/04,36,10400,8.74,R,4.75,4.75,3,0
1,788,2/27/04,36,10400,5.49,R,4.65,4.75,3,0
1,806,10/2/04,36,10410.54,5.4,R,4.99,4.75,3,1
1,771,8/13/03,36,10457,9.5,R,4.75,4.75,1,0
1,820,1/16/04,36,10467,6.85,R,4.75,4.75,1,0
1,647,12/11/03,36,10500,11,R,4.75,4.75,1,0
1,772,12/14/03,36,10500,7.75,R,4.75,4.75,1,1
1,796,12/29/03,36,10500,7,R,4.75,4.75,1,0
1,667,1/10/04,36,10500,10.2,R,4.75,4.75,1,0
1,791,1/13/04,36,10500,6,R,4.75,4.75,1,1
1,767,1/29/04,36,10500,10.25,R,4.75,4.75,3,0
1,740,2/5/04,36,10500,10,R,4.75,4.75,3,0
1,743,1/25/04,36,10513,10,R,4.75,4.75,3,1
1,737,2/6/04,36,10565,9,R,4.75,4.75,1,0
1,784,3/2/04,36,10579,10,R,4.65,4.75,3,0
1,783,1/6/04,36,10600,8.95,R,4.75,4.75,1,1
1,817,1/9/04,36,10600,7.65,R,4.75,4.75,1,0
1,780,2/5/04,36,10604,6.75,R,4.75,4.75,3,1
1,744,1/8/04,36,10616,7.25,R,4.75,4.75,1,0
1,732,8/11/03,36,10621,8.75,R,4.75,4.75,1,1
1,734,8/10/04,36,10644,5.35,R,5.05,4.75,3,0
1,792,8/17/04,36,10668,5.9,R,5.05,4.75,1,0
1,792,8/25/04,36,10685.05,5.39,R,5.05,4.75,3,1
1,762,12/26/03,36,10700,7.35,R,4.75,4.75,1,1
1,790,12/27/03,36,10700,8.95,R,4.75,4.75,3,0
1,730,1/15/04,36,10700,7,R,4.75,4.75,3,0
1,781,2/5/04,36,10700,6.99,R,4.75,4.75,1,1
1,745,2/8/04,36,10700,8.5,R,4.75,4.75,3,1
1,798,1/26/04,36,10712,6.54,R,4.75,4.75,3,1
1,733,2/4/04,36,10725,10.89,R,4.75,4.75,1,1
1,815,8/15/04,36,10733,5.74,R,5.05,4.75,3,0
1,755,5/17/04,36,10737,7.05,R,4.95,4.75,3,0
1,763,9/22/04,36,10739.74,5.62,R,4.99,4.75,1,1
1,733,9/16/04,36,10743,6.1,R,4.99,4.75,3,0
1,832,10/17/04,36,10752,5.49,R,4.99,4.75,2,0
1,810,2/2/04,36,10770,10,R,4.75,4.75,3,0
1,748,8/13/03,36,10774,8.75,R,4.75,4.75,3,0
1,782,2/5/04,36,10780,4.3,R,4.75,4.75,3,0
1,778,1/28/04,36,10781,8.99,R,4.75,4.75,3,1
1,796,10/11/04,36,10782.14,4.9,R,4.99,4.75,2,1
1,781,2/17/04,36,10793,5.5,R,4.75,4.75,1,1
1,737,8/9/03,36,10800,7.75,R,4.75,4.75,1,0
1,802,8/13/03,36,10800,7.99,R,4.75,4.75,3,0
1,770,2/14/04,36,10800,10,R,4.75,4.75,3,1
1,754,3/1/04,36,10800,9,R,4.65,4.75,1,0
1,766,5/12/04,36,10800,7.75,R,4.75,4.75,1,0
1,742,12/6/03,36,10820,9.9,R,4.75,4.75,3,0
1,712,8/6/04,36,10823.77,5.5,R,5.05,4.75,3,1
1,743,2/6/04,36,10847,10,R,4.75,4.75,3,1
1,758,12/19/03,36,10850,6.44,R,4.75,4.75,1,1
1,801,1/24/04,36,10850,6.99,R,4.75,4.75,1,1
1,738,11/12/04,36,10869.32,5,R,4.99,4.75,1,1
1,752,1/24/04,36,10883,8.6,R,4.75,4.75,1,0
1,730,1/3/04,36,10900,8,R,4.75,4.75,1,0
1,733,2/2/04,36,10900,5.9,R,4.75,4.75,3,1
1,756,2/24/04,36,10900,6.4,R,4.75,4.75,1,0
1,731,2/3/04,36,10915,10,R,4.75,4.75,3,1
1,803,11/8/04,36,10942,4.99,R,4.99,4.75,2,0
1,788,3/4/04,36,10943,6.64,R,4.65,4.75,1,1
1,793,2/21/04,36,10994,8.75,R,4.75,4.75,3,1
1,776,8/11/03,36,10998,7.69,R,4.75,4.75,1,1
1,788,12/10/03,36,11000,8.95,R,4.75,4.75,1,0
1,739,12/13/03,36,11000,7,R,4.75,4.75,3,1
1,767,12/29/03,36,11000,7.9,R,4.75,4.75,1,1
1,787,12/29/03,36,11000,8.74,R,4.75,4.75,3,0
1,750,1/5/04,36,11000,7.5,R,4.75,4.75,1,0
1,768,1/7/04,36,11000,7.5,R,4.75,4.75,3,0
1,740,1/13/04,36,11000,10,R,4.75,4.75,3,1
1,780,1/15/04,36,11000,15,R,4.75,4.75,3,1
1,752,1/23/04,36,11000,8.5,R,4.75,4.75,1,1
1,795,1/24/04,36,11000,10.14,R,4.75,4.75,3,0
1,757,1/27/04,36,11000,7,R,4.75,4.75,1,1
1,779,1/31/04,36,11000,10.1,R,4.75,4.75,3,0
1,747,2/1/04,36,11000,14,R,4.75,4.75,3,0
1,771,2/7/04,36,11000,6,R,4.75,4.75,3,0
1,823,2/9/04,36,11000,7.5,R,4.75,4.75,3,0
1,749,2/12/04,36,11000,4.9,R,4.75,4.75,1,0
1,800,2/19/04,36,11000,4.75,R,4.75,4.75,3,0
1,789,2/19/04,36,11000,8,R,4.75,4.75,1,1
1,748,2/21/04,36,11000,7.5,R,4.75,4.75,3,0
1,750,10/28/04,36,11000,5.99,R,4.99,4.75,2,0
1,748,11/12/04,36,11000,5.4,R,4.99,4.75,2,0
1,761,2/29/04,36,11002,11.75,R,4.65,4.75,3,1
1,746,1/12/04,36,11026,7.4,R,4.75,4.75,1,1
1,733,3/1/04,36,11036,15.24,R,4.65,4.75,1,1
1,782,1/9/04,36,11050,9,R,4.75,4.75,3,1
1,737,1/21/04,36,11052,7.5,R,4.75,4.75,1,1
1,783,3/3/04,36,11076,7.75,R,4.65,4.75,1,1
1,770,2/24/04,36,11081,7.05,R,4.75,4.75,1,0
1,760,8/13/03,36,11100,6.75,R,4.75,4.75,1,0
1,816,3/1/04,36,11130,7.95,R,4.65,4.75,1,1
1,749,8/11/03,36,11131,6.49,R,4.75,4.75,3,0
1,753,2/24/04,36,11140,10,R,4.75,4.75,3,0
1,699,12/30/03,36,11200,6.25,R,4.75,4.75,1,0
1,778,1/25/04,36,11200,7.99,R,4.75,4.75,3,0
1,798,2/6/04,36,11200,7.56,R,4.75,4.75,3,1
1,764,2/19/04,36,11209,6.99,R,4.75,4.75,3,1
1,836,1/28/04,36,11223,5.99,R,4.75,4.75,3,0
1,754,1/18/04,36,11258,7.15,R,4.75,4.75,1,1
1,745,2/2/04,36,11259,6.26,R,4.75,4.75,3,0
1,752,1/23/04,36,11262,7.99,R,4.75,4.75,1,1
1,774,1/8/04,36,11268,10,R,4.75,4.75,3,0
1,746,1/14/04,36,11275,8,R,4.75,4.75,1,0
1,757,8/7/03,36,11300,6.75,R,4.75,4.75,1,1
1,798,8/7/03,36,11300,8.25,R,4.75,4.75,1,1
1,752,8/9/03,36,11300,8.49,R,4.75,4.75,1,0
1,786,8/14/03,36,11300,7.99,R,4.99,4.75,3,1
1,735,12/14/03,36,11300,10,R,4.75,4.75,3,1
1,777,2/23/04,36,11300,5.75,R,4.75,4.75,1,0
1,766,5/12/04,36,11329,7.75,R,4.75,4.75,1,0
1,827,10/10/04,36,11333,5.94,R,4.99,4.75,2,0
1,743,2/7/04,36,11350,7.25,R,4.75,4.75,1,1
1,795,8/13/03,36,11381,7,R,4.75,4.75,1,0
1,739,12/23/03,36,11400,9.9,R,4.75,4.75,1,1
1,791,2/27/04,36,11400,6.75,R,4.65,4.75,1,1
1,733,1/17/04,36,11402,12.75,R,4.75,4.75,1,1
1,801,6/20/03,36,11406,7.25,R,4.39,4.75,1,1
1,809,1/25/04,36,11416,8.5,R,4.75,4.75,3,1
1,757,1/15/04,36,11422,8,R,4.75,4.75,3,0
1,754,1/18/04,36,11426,6.7,R,4.75,4.75,3,0
1,795,2/26/04,36,11496,6.75,R,4.75,4.75,1,1
1,768,2/11/04,36,11500,9.71,R,4.75,4.75,1,1
1,789,2/12/04,36,11500,3.9,R,4.75,4.75,3,1
1,796,3/3/04,36,11500,6.75,R,4.65,4.75,3,1
1,743,1/14/04,36,11530,10,R,4.75,4.75,3,1
1,755,1/14/04,36,11561,8.39,R,4.75,4.75,1,1
1,747,2/6/04,36,11572,8.1,R,4.75,4.75,1,1
1,755,1/2/04,36,11587,8,R,4.75,4.75,1,1
1,744,8/7/03,36,11600,8.99,R,4.75,4.75,3,1
1,759,1/20/04,36,11600,14.5,R,4.75,4.75,1,1
1,769,3/1/04,36,11600,6.25,R,4.65,4.75,1,0
1,769,8/7/03,36,11609,6.5,R,4.75,4.75,1,1
1,775,10/29/04,36,11620,5.6,R,4.99,4.75,2,0
1,773,8/6/04,36,11621,5.8,R,5.05,4.75,3,0
1,751,1/31/04,36,11636,8.39,R,4.75,4.75,3,0
1,803,1/4/04,36,11685,7.9,R,4.75,4.75,1,0
1,791,1/28/04,36,11690,6.44,R,4.75,4.75,3,1
1,737,12/9/03,36,11700,6.85,R,4.75,4.75,1,0
1,796,12/29/03,36,11700,6.95,R,4.75,4.75,1,1
1,773,12/31/03,36,11700,6.99,R,4.75,4.75,1,1
1,780,1/7/04,36,11700,6.5,R,4.75,4.75,1,0
1,730,1/26/04,36,11700,18.7,R,4.75,4.75,1,0
1,749,2/27/04,36,11700,9.75,R,4.65,4.75,3,1
1,736,12/18/03,36,11714,6.75,R,4.75,4.75,1,0
1,783,2/4/04,36,11753,10.25,R,4.75,4.75,3,0
1,768,1/9/04,36,11773,7.99,R,4.75,4.75,3,1
1,742,8/9/03,36,11800,10,R,4.75,4.75,1,0
1,761,2/14/04,36,11821,6.89,R,4.75,4.75,1,1
1,730,1/2/04,36,11850,7.9,R,4.75,4.75,1,1
1,771,8/12/03,36,11900,6.75,R,4.75,4.75,3,1
1,745,12/9/03,36,11900,6.9,R,4.75,4.75,3,1
1,725,12/11/03,36,11900,8.9,R,4.75,4.75,1,0
1,764,12/30/03,36,11900,6.99,R,4.75,4.75,1,0
1,778,2/20/04,36,11942,7.5,R,4.75,4.75,1,1
1,718,9/24/04,36,11943,6,R,4.99,4.75,2,0
1,812,1/2/04,36,11946,10,R,4.75,4.75,3,1
1,825,2/6/04,36,11960,10,R,4.75,4.75,3,1
1,755,11/10/04,36,11970,5,R,4.99,4.75,3,0
1,741,5/11/04,36,11974.93,6.4,R,4.75,4.75,1,1
1,744,9/7/04,36,11976.6,6,R,4.99,4.75,1,1
1,802,1/20/04,36,11983,10.39,R,4.75,4.75,1,1
1,753,2/18/04,36,11996,10,R,4.75,4.75,3,0
1,758,12/9/03,36,12000,8.9,R,4.75,4.75,2,0
1,754,12/10/03,36,12000,3.75,R,4.75,4.75,2,0
1,740,12/22/03,36,12000,7.4,R,4.75,4.75,2,0
1,746,12/29/03,36,12000,17,R,4.75,4.75,2,1
1,757,1/2/04,36,12000,6.9,R,4.75,4.75,1,0
1,746,1/3/04,36,12000,11.99,R,4.75,4.75,1,0
1,774,1/4/04,36,12000,7.5,R,4.75,4.75,2,0
1,769,1/5/04,36,12000,8,R,4.75,4.75,2,0
1,704,1/6/04,36,12000,7.5,R,4.75,4.75,2,0
